Index,EntryIndex,Timestamp,ServingCellID,CellIdentity,CellObjectID,UE_ID,Serving_PCI,Neighbor_PCI,RSRP,RSRQ,SINR,TxPower
17,143,80 04:21:33.536,2,131-13332000000,NRCellCU,00006,2,4,0,0,24,0
18,143,80 04:21:33.536,2,131-13332000000,NRCellCU,00006,2,3,0,0,21,0
19,143,80 04:21:33.536,2,131-13332000000,NRCellCU,00006,2,12,0,0,3,0
20,143,80 04:21:33.536,2,131-13332000000,NRCellCU,00006,2,5,0,0,0,0
21,143,80 04:21:33.536,2,131-13332000000,NRCellCU,00006,2,6,0,0,0,0
22,143,80 04:21:33.536,2,131-13332000000,NRCellCU,00006,2,11,0,0,0,0
23,143,80 04:21:33.536,2,131-13332000000,NRCellCU,00006,2,7,0,0,0,0
24,143,80 04:21:33.536,2,131-13332000000,NRCellCU,00006,2,15,0,0,0,0
1,144,80 04:21:33.536,15,131-13331350000,NRCellCU,00051,15,3,0,0,14,0
2,144,80 04:21:33.536,15,131-13331350000,NRCellCU,00051,15,11,0,0,8,0
3,144,80 04:21:33.536,15,131-13331350000,NRCellCU,00051,15,7,0,0,8,0
4,144,80 04:21:33.536,15,131-13331350000,NRCellCU,00051,15,4,0,0,7,0
5,144,80 04:21:33.536,15,131-13331350000,NRCellCU,00051,15,5,0,0,0,0
6,144,80 04:21:33.536,15,131-13331350000,NRCellCU,00051,15,2,0,0,0,0
7,144,80 04:21:33.536,15,131-13331350000,NRCellCU,00051,15,8,0,0,0,0
8,144,80 04:21:33.536,15,131-13331350000,NRCellCU,00051,15,12,0,0,0,0
1,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00064,12,2,0,0,13,0
2,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00064,12,10,0,0,1,0
3,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00064,12,7,0,0,0,0
4,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00064,12,15,0,0,0,0
5,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00064,12,4,0,0,0,0
6,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00064,12,8,0,0,0,0
7,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00064,12,3,0,0,0,0
8,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00064,12,5,0,0,0,0
9,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00009,12,4,0,0,37,0
10,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00009,12,2,0,0,5,0
11,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00009,12,11,0,0,0,0
12,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00009,12,10,0,0,0,0
13,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00009,12,3,0,0,0,0
14,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00009,12,7,0,0,0,0
15,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00009,12,14,0,0,0,0
16,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00009,12,9,0,0,0,0
17,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00061,12,10,0,0,18,0
18,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00061,12,2,0,0,15,0
19,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00061,12,7,0,0,12,0
20,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00061,12,14,0,0,0,0
21,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00061,12,4,0,0,0,0
22,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00061,12,5,0,0,0,0
23,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00061,12,3,0,0,0,0
24,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00061,12,11,0,0,0,0
25,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00019,12,4,0,0,29,0
26,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00019,12,11,0,0,6,0
27,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00019,12,3,0,0,0,0
28,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00019,12,10,0,0,0,0
29,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00019,12,2,0,0,0,0
30,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00019,12,9,0,0,0,0
31,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00019,12,8,0,0,0,0
32,145,80 04:21:33.536,12,131-13331320000,NRCellCU,00019,12,7,0,0,0,0
1,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00038,8,13,0,0,19,0
2,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00038,8,5,0,0,9,0
3,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00038,8,7,0,0,0,0
4,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00038,8,4,0,0,0,0
5,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00038,8,3,0,0,0,0
6,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00038,8,9,0,0,0,0
7,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00038,8,11,0,0,0,0
8,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00038,8,15,0,0,0,0
9,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00021,8,15,0,0,9,0
10,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00021,8,9,0,0,9,0
11,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00021,8,11,0,0,7,0
12,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00021,8,2,0,0,0,0
13,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00021,8,3,0,0,0,0
14,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00021,8,12,0,0,0,0
15,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00021,8,4,0,0,0,0
16,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00021,8,5,0,0,0,0
17,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00045,8,3,0,0,42,0
18,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00045,8,2,0,0,11,0
19,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00045,8,15,0,0,0,0
20,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00045,8,11,0,0,0,0
21,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00045,8,13,0,0,0,0
22,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00045,8,5,0,0,0,0
23,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00045,8,4,0,0,0,0
24,146,80 04:21:33.536,8,131-13338000000,NRCellCU,00045,8,7,0,0,0,0
1,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00023,14,6,0,0,0,0
2,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00023,14,10,0,0,0,0
3,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00023,14,12,0,0,0,0
4,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00023,14,9,0,0,0,0
5,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00023,14,13,0,0,0,0
6,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00023,14,2,0,0,0,0
7,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00023,14,3,0,0,0,0
8,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00023,14,5,0,0,0,0
9,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00053,14,9,0,0,29,0
10,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00053,14,4,0,0,8,0
11,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00053,14,6,0,0,8,0
12,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00053,14,5,0,0,0,0
13,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00053,14,2,0,0,0,0
14,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00053,14,13,0,0,0,0
15,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00053,14,8,0,0,0,0
16,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00053,14,12,0,0,0,0
17,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00024,14,6,0,0,1,0
18,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00024,14,10,0,0,0,0
19,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00024,14,4,0,0,0,0
20,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00024,14,2,0,0,0,0
21,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00024,14,9,0,0,0,0
22,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00024,14,7,0,0,0,0
23,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00024,14,3,0,0,0,0
24,147,80 04:21:33.536,14,131-13331340000,NRCellCU,00024,14,5,0,0,0,0
1,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00034,2,4,0,0,14,0
2,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00034,2,7,0,0,0,0
3,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00034,2,14,0,0,0,0
4,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00034,2,10,0,0,0,0
5,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00034,2,3,0,0,0,0
6,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00034,2,12,0,0,0,0
7,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00034,2,5,0,0,0,0
8,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00034,2,6,0,0,0,0
9,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00040,2,10,0,0,23,0
10,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00040,2,9,0,0,10,0
11,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00040,2,6,0,0,1,0
12,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00040,2,4,0,0,0,0
13,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00040,2,3,0,0,0,0
14,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00040,2,15,0,0,0,0
15,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00040,2,7,0,0,0,0
16,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00040,2,5,0,0,0,0
17,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00052,2,3,0,0,32,0
18,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00052,2,5,0,0,8,0
19,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00052,2,15,0,0,0,0
20,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00052,2,6,0,0,0,0
21,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00052,2,4,0,0,0,0
22,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00052,2,7,0,0,0,0
23,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00052,2,12,0,0,0,0
24,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00052,2,11,0,0,0,0
25,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00006,2,4,0,0,20,0
26,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00006,2,3,0,0,18,0
27,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00006,2,7,0,0,2,0
28,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00006,2,12,0,0,1,0
29,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00006,2,5,0,0,0,0
30,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00006,2,15,0,0,0,0
31,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00006,2,11,0,0,0,0
32,148,80 04:21:33.537,2,131-13332000000,NRCellCU,00006,2,6,0,0,0,0
1,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00021,8,15,0,0,3,0
2,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00021,8,11,0,0,1,0
3,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00021,8,9,0,0,0,0
4,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00021,8,2,0,0,0,0
5,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00021,8,4,0,0,0,0
6,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00021,8,3,0,0,0,0
7,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00021,8,12,0,0,0,0
8,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00021,8,5,0,0,0,0
9,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00045,8,3,0,0,45,0
10,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00045,8,2,0,0,10,0
11,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00045,8,5,0,0,0,0
12,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00045,8,13,0,0,0,0
13,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00045,8,15,0,0,0,0
14,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00045,8,7,0,0,0,0
15,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00045,8,11,0,0,0,0
16,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00045,8,4,0,0,0,0
17,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00038,8,5,0,0,17,0
18,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00038,8,13,0,0,15,0
19,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00038,8,7,0,0,0,0
20,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00038,8,3,0,0,0,0
21,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00038,8,4,0,0,0,0
22,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00038,8,9,0,0,0,0
23,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00038,8,12,0,0,0,0
24,149,80 04:21:33.537,8,131-13338000000,NRCellCU,00038,8,11,0,0,0,0
1,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00009,12,4,0,0,21,0
2,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00009,12,2,0,0,0,0
3,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00009,12,7,0,0,0,0
4,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00009,12,11,0,0,0,0
5,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00009,12,3,0,0,0,0
6,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00009,12,10,0,0,0,0
7,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00009,12,9,0,0,0,0
8,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00009,12,5,0,0,0,0
9,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00019,12,4,0,0,19,0
10,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00019,12,7,0,0,0,0
11,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00019,12,11,0,0,0,0
12,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00019,12,10,0,0,0,0
13,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00019,12,3,0,0,0,0
14,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00019,12,9,0,0,0,0
15,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00019,12,2,0,0,0,0
16,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00019,12,8,0,0,0,0
17,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00064,12,7,0,0,6,0
18,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00064,12,10,0,0,0,0
19,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00064,12,2,0,0,0,0
20,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00064,12,4,0,0,0,0
21,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00064,12,15,0,0,0,0
22,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00064,12,8,0,0,0,0
23,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00064,12,11,0,0,0,0
24,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00064,12,14,0,0,0,0
25,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00061,12,4,0,0,11,0
26,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00061,12,10,0,0,11,0
27,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00061,12,7,0,0,3,0
28,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00061,12,2,0,0,2,0
29,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00061,12,5,0,0,0,0
30,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00061,12,14,0,0,0,0
31,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00061,12,3,0,0,0,0
32,150,80 04:21:33.538,12,131-13331320000,NRCellCU,00061,12,11,0,0,0,0
1,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00010,9,8,0,0,16,0
2,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00010,9,6,0,0,8,0
3,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00010,9,5,0,0,7,0
4,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00010,9,14,0,0,0,0
5,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00010,9,2,0,0,0,0
6,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00010,9,13,0,0,0,0
7,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00010,9,4,0,0,0,0
8,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00010,9,10,0,0,0,0
9,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00032,9,5,0,0,20,0
10,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00032,9,6,0,0,11,0
11,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00032,9,13,0,0,0,0
12,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00032,9,2,0,0,0,0
13,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00032,9,3,0,0,0,0
14,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00032,9,10,0,0,0,0
15,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00032,9,15,0,0,0,0
16,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00032,9,14,0,0,0,0
17,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00057,9,6,0,0,5,0
18,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00057,9,2,0,0,0,0
19,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00057,9,5,0,0,0,0
20,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00057,9,8,0,0,0,0
21,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00057,9,10,0,0,0,0
22,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00057,9,3,0,0,0,0
23,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00057,9,14,0,0,0,0
24,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00057,9,15,0,0,0,0
25,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00025,9,5,0,0,5,0
26,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00025,9,2,0,0,3,0
27,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00025,9,13,0,0,0,0
28,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00025,9,6,0,0,0,0
29,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00025,9,8,0,0,0,0
30,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00025,9,7,0,0,0,0
31,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00025,9,10,0,0,0,0
32,151,80 04:21:33.538,9,131-13339000000,NRCellCU,00025,9,15,0,0,0,0
1,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00040,2,9,0,0,7,0
2,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00040,2,3,0,0,0,0
3,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00040,2,6,0,0,0,0
4,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00040,2,4,0,0,0,0
5,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00040,2,15,0,0,0,0
6,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00040,2,5,0,0,0,0
7,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00040,2,11,0,0,0,0
8,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00040,2,7,0,0,0,0
9,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00006,2,4,0,0,17,0
10,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00006,2,3,0,0,13,0
11,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00006,2,5,0,0,0,0
12,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00006,2,7,0,0,0,0
13,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00006,2,14,0,0,0,0
14,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00006,2,11,0,0,0,0
15,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00006,2,15,0,0,0,0
16,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00006,2,13,0,0,0,0
17,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00034,2,4,0,0,28,0
18,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00034,2,12,0,0,0,0
19,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00034,2,10,0,0,0,0
20,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00034,2,3,0,0,0,0
21,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00034,2,6,0,0,0,0
22,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00034,2,5,0,0,0,0
23,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00034,2,7,0,0,0,0
24,152,80 04:21:33.538,2,131-13332000000,NRCellCU,00034,2,14,0,0,0,0
1,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00034,2,4,0,0,22,0
2,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00034,2,3,0,0,0,0
3,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00034,2,10,0,0,0,0
4,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00034,2,14,0,0,0,0
5,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00034,2,7,0,0,0,0
6,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00034,2,12,0,0,0,0
7,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00034,2,5,0,0,0,0
8,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00034,2,11,0,0,0,0
9,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00006,2,4,0,0,19,0
10,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00006,2,3,0,0,12,0
11,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00006,2,7,0,0,8,0
12,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00006,2,5,0,0,0,0
13,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00006,2,14,0,0,0,0
14,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00006,2,11,0,0,0,0
15,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00006,2,9,0,0,0,0
16,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00006,2,6,0,0,0,0
17,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00040,2,9,0,0,0,0
18,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00040,2,3,0,0,0,0
19,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00040,2,6,0,0,0,0
20,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00040,2,4,0,0,0,0
21,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00040,2,5,0,0,0,0
22,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00040,2,15,0,0,0,0
23,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00040,2,11,0,0,0,0
24,153,80 04:21:33.538,2,131-13332000000,NRCellCU,00040,2,7,0,0,0,0
1,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00023,14,9,0,0,0,0
2,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00023,14,3,0,0,0,0
3,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00023,14,10,0,0,0,0
4,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00023,14,2,0,0,0,0
5,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00023,14,6,0,0,0,0
6,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00023,14,5,0,0,0,0
7,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00023,14,13,0,0,0,0
8,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00023,14,12,0,0,0,0
9,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00053,14,4,0,0,5,0
10,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00053,14,6,0,0,0,0
11,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00053,14,5,0,0,0,0
12,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00053,14,8,0,0,0,0
13,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00053,14,9,0,0,0,0
14,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00053,14,10,0,0,0,0
15,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00053,14,2,0,0,0,0
16,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00053,14,13,0,0,0,0
17,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00024,14,10,0,0,7,0
18,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00024,14,6,0,0,5,0
19,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00024,14,2,0,0,0,0
20,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00024,14,9,0,0,0,0
21,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00024,14,4,0,0,0,0
22,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00024,14,5,0,0,0,0
23,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00024,14,7,0,0,0,0
24,154,80 04:21:33.539,14,131-13331340000,NRCellCU,00024,14,12,0,0,0,0
1,155,80 04:21:33.539,9,131-13339000000,NRCellCU,00025,9,2,0,0,7,0
2,155,80 04:21:33.539,9,131-13339000000,NRCellCU,00025,9,5,0,0,5,0
3,155,80 04:21:33.539,9,131-13339000000,NRCellCU,00025,9,6,0,0,0,0
4,155,80 04:21:33.539,9,131-13339000000,NRCellCU,00025,9,8,0,0,0,0
5,155,80 04:21:33.539,9,131-13339000000,NRCellCU,00025,9,13,0,0,0,0
6,155,80 04:21:33.539,9,131-13339000000,NRCellCU,00025,9,7,0,0,0,0
7,155,80 04:21:33.539,9,131-13339000000,NRCellCU,00025,9,3,0,0,0,0
8,155,80 04:21:33.539,9,131-13339000000,NRCellCU,00025,9,10,0,0,0,0
9,155,80 04:21:33.539,9,131-13339000000,NRCellCU,00010,9,8,0,0,10,0
10,155,80 04:21:33.539,9,131-13339000000,NRCellCU,00010,9,6,0,0,7,0
11,155,80 04:21:33.539,9,131-13339000000,NRCellCU,00010,9,5,0,0,6,0
12,155,80 04:21:33.539,9,131-13339000000,NRCellCU,00010,9,14,0,0,0,0
13,155,80 04:21:33.539,9,131-13339000000,NRCellCU,00010,9,13,0,0,0,0
14,155,80 04:21:33.539,9,131-13339000000,NRCellCU,00010,9,2,0,0,0,0
15,155,80 04:21:33.539,9,131-13339000000,NRCellCU,00010,9,7,0,0,0,0
16,155,80 04:21:33.539,9,131-13339000000,NRCellCU,00010,9,10,0,0,0,0
17,155,80 04:21:33.539,9,131-13339000000,NRCellCU,00032,9,5,0,0,12,0
18,155,80 04:21:33.539,9,131-13339000000,NRCellCU,00032,9,6,0,0,5,0
19,155,80 04:21:33.539,9,131-13339000000,NRCellCU,00032,9,13,0,0,0,0
20,155,80 04:21:33.539,9,131-13339000000,NRCellCU,00032,9,2,0,0,0,0
21,155,80 04:21:33.539,9,131-13339000000,NRCellCU,00032,9,3,0,0,0,0
